Date,Processing Crew,start time,end time,Gear Method,Species,FL (mm),WW (kg),Sample ID,Transport ID,Comments
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,LMB,186,0.06,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,LMB,162,0.07,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,LMB,166,0.06,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,LMB,175,0.09,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,LMB,185,0.12,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,CP,,,20191111-H-5,,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,CP,,,20191111-H-5,,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,CP,,,20191111-H-5,,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,CP,,,20191111-H-5,,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,CP,,,20191111-H-5,,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,SB,260,0.24,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,SB,296,0.29,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,SB,244,0.14,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,RSF,,,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,WCF,233,0.18,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,,11:27:00,Hoop,RSF,,,20191111-H-5,20191112-T-1,H-19/13/1/7/20/23/6
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,299,0.4,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,250,0.2,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,288,0.27,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,238,0.18,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,312,0.41,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,210,0.15,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,252,0.28,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,220,0.12,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,310,0.49,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,278,0.27,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,236,0.22,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,219,0.14,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,196,0.12,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,207,0.11,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,294,0.48,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,210,0.1,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,219,0.16,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,241,0.16,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,219,0.14,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,256,0.19,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,304,0.39,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,259,0.25,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,239,0.18,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,245,0.22,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,256,0.16,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,231,0.17,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,215,0.2,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,280,0.38,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,226,0.15,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,242,0.22,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,WCF,,,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,243,0.15,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,271,0.16,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,196,0.09,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,281,0.28,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,250,0.18,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,201,0.07,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,277,0.26,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,202,0.12,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/DT/TG/GS/AB,12:50:00,13:21:00,Hoop,CC,209,0.12,20191111-H-2,20191112-T-1,20191111-H-4
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,SB,314,0.34,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,SB,285,0.22,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,248,0.24,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,245,0.24,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,195,0.09,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,286,0.4,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,203,0.16,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,176,0.11,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,195,0.12,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,183,0.1,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,180,0.04,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,177,0.13,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,172,0.04,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,172,0.07,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,LMB,176,0.09,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,265,0.18,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,271,0.4,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,270,0.28,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,186,0.12,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,241,0.23,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,236,0.19,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,214,0.1,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,238,0.11,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,189,0.09,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,277,0.3,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,259,0.26,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,230,0.12,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,217,0.11,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,229,0.23,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,220,0.15,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,212,0.12,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,184,0.1,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,207,0.12,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,203,0.15,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,198,0.08,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,211,0.11,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
11/12/2019,JN/GS/DT/AB ,,12:43:00,Hoop,WCF,190,0.07,20191111-H-3,20191112-T-1,H-11/18/12/17/10/22/14/16/31/15
